provider_id,agency,address,city,state,zip_code,total_episodes,distinct_beneficiaries,total_visits_episode,sn_episode,pt_episode,ot_episode,st_episode,hha_episode,msw_episode,total_charge,medicare_payment,expected_payment,outlier_payment,lupa_episodes,lupa_payment,age,num_male,num_female,non_dual,dual,white,black,asian,hispanic,alaskan,unknown_race,hcc_score,atrial_fib,alzheimer,asthma,cancer,chf,kidney_disease,copd,depression,diabetes,hyperlipidemia,hypertension,ihd,osteoporosis,ra_oa,schizophrenia,stroke
458099,TOTAL HOME HEALTH & REHAB SERVICES,"2550 NORTH LOOP FREEWAY WEST, #220",HOUSTON,TX,77092,1573,766,20.5,9.3,8.7,1.7,0.3,0.4,0.1,4280723,6059152,6103921,3.7,135.0,53765.0,77,309.0,457.0,611.0,155.0,528.0,141.0,19.0,73.0,1.333392101551481,5.6916133884919144,3.06,0.22976999999999997,0.42428,0.33029000000000003,0.15666,0.53003,0.6227199999999999,0.32245,0.36815,0.5169699999999999,0.66188,0.6981227322404372,0.62402,0.1436,0.5248,0.09137999999999999,0.15144000000000002
59069,"J & L HOME HEALTH SERVICES, INC","2161 COLORADO BLVD, SUITE 205",LOS ANGELES,CA,90041,271,99,19.4,16.2,1.6,0.2,0.0,1.5,0.0,799816,902713,696308,8.3,82.65297817240103,37005.32767333738,86,34.0,65.0,65.0,34.0,57.0,62.85785306573375,19.0,13.0,1.333392101551481,5.6916133884919144,2.33,0.17172,0.74747,0.19192,0.14140999999999998,0.57576,0.44443999999999995,0.20202,0.40404,0.31313,0.59596,0.6981227322404372,0.49495,0.14140999999999998,0.73737,0.18182,0.14140999999999998
679706,PATIENT CARE SPECIALISTS,722 MORGAN SUITE R,HARLINGEN,TX,78550,52,18,10.3,9.0,1.0,0.3,0.0,0.0,0.0,112535,98512,115989,0.0,0.0,37005.32767333738,79,148.88794661476436,240.74767134714307,294.5755592756049,123.72302541470096,309.5790838375108,0.0,0.0,16.0,0.0,5.6916133884919144,3.39,0.16667,0.33333,0.33333,0.11110999999999999,0.44443999999999995,0.5280110652446676,0.33333,0.27778,0.55556,0.622411941260745,0.6981227322404372,0.55556,0.11110999999999999,0.66667,0.055560000000000005,0.0
387003,AMEDISYS HOME HEALTH CARE,"12021 NE GLENN WIDING DR, BLDG G",PORTLAND,OR,97220,1308,955,15.7,6.6,5.8,1.9,0.5,0.2,0.6,5789700,4908066,4215109,0.3,215.0,102414.0,77,512.0,443.0,688.0,267.0,842.0,41.0,19.0,31.0,11.0,11.0,2.13,0.18325,0.32042,0.33194,0.09842999999999999,0.35497,0.48377,0.29215,0.35079,0.4,0.42513,0.6981227322404372,0.46702,0.13927,0.37277,0.057589999999999995,0.09948
459433,LEGACY HOME HEALTH AGENCY INC,5277 OLD BROWNSVILLE ROAD SUITE 205,CORPUS CHRISTI,TX,78405,48,38,21.5,7.4,11.5,1.2,0.5,0.8,0.1,154638,165538,191919,0.1,82.65297817240103,37005.32767333738,72,13.0,25.0,25.0,13.0,18.0,62.85785306573375,11.322109724511419,18.0,0.0,0.0,2.53,0.18420999999999998,0.23684000000000002,0.31579,0.07895,0.44737,0.5,0.23684000000000002,0.36841999999999997,0.5,0.71053,0.6981227322404372,0.60526,0.13158,0.60526,0.02632,0.07895
527281,ALMOST FAMILY,1425 B STATE HIGHWAY 16,LA CROSSE,WI,54601,38,30,20.2,10.5,8.2,1.0,0.0,0.6,0.0,21920,142304,138524,5.6,82.65297817240103,37005.32767333738,75,148.88794661476436,240.74767134714307,15.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,2.4,0.1,0.4,0.23333,0.1,0.33333,0.6,0.16667,0.4,0.43333,0.53333,0.6981227322404372,0.43333,0.26666999999999996,0.6333300000000001,0.03333,0.03333
437004,SANFORD VISITING NURSES ASSOCIATION,2710 WEST 12TH STREET,SIOUX FALLS,SD,57104,457,372,17.9,6.7,6.5,2.8,0.4,1.5,0.0,1186675,1343010,1601228,0.6,52.0,19950.0,79,124.0,248.0,318.0,54.0,357.0,62.85785306573375,11.322109724511419,0.0,1.333392101551481,5.6916133884919144,2.35,0.26613000000000003,0.23387,0.40323000000000003,0.1586,0.47581,0.5672,0.37366,0.39247,0.36022,0.69355,0.6981227322404372,0.57796,0.22580999999999998,0.52151,0.0457,0.08871
227003,GVNA HEALTHCARE INC,34 PEARLY LANE,GARDNER,MA,1440,1451,996,17.6,8.9,4.9,2.1,0.2,1.5,0.0,3594843,5120295,4534694,1.8,204.0,99498.0,76,413.0,583.0,639.0,357.0,954.0,62.85785306573375,11.322109724511419,18.0,1.333392101551481,11.0,2.09,0.24799000000000002,0.31024,0.36846999999999996,0.15562,0.41667,0.4739,0.34036,0.40663,0.3494,0.58233,0.6981227322404372,0.46787,0.10743,0.49398000000000003,0.06526,0.10643
147823,"HAVE A HEART HEALTH CARE, LTD",18319 DISTINCTIVE DRIVE,ORLAND PARK,IL,60467,276,112,13.9,8.6,3.0,0.5,0.1,1.5,0.0,601558,752924,741343,0.0,82.65297817240103,37005.32767333738,78,43.0,69.0,59.0,53.0,34.0,64.0,11.322109724511419,11.0,0.0,5.6916133884919144,2.91,0.21429,0.41071,0.375,0.125,0.64286,0.5,0.41071,0.21429,0.61607,0.53571,0.6981227322404372,0.58929,0.13393,0.5990698110211211,0.07143,0.11607
17824,DALLAS COUNTY HOME CARE,100 SAMUEL O. MOSLEY DR,SELMA,AL,36701,46,24,9.7,5.5,0.0,0.0,0.0,5.5,0.0,108704,73527,94390,0.0,82.65297817240103,37005.32767333738,79,148.88794661476436,240.74767134714307,294.5755592756049,123.72302541470096,309.5790838375108,16.0,0.0,0.0,0.0,5.6916133884919144,1.76,0.16667,0.29167,0.29167,0.0,0.5,0.66667,0.20833000000000002,0.20833000000000002,0.54167,0.66667,0.6981227322404372,0.5,0.0,0.66667,0.0,0.08333
497643,BLUE RIDGE HOME HEALTH CARE,28 SHADE TREE LANE,GALAX,VA,24333,1083,323,31.8,12.8,7.8,1.1,1.2,8.9,0.0,4054278,3347727,3851384,5.3,54.0,18365.0,79,131.0,192.0,201.0,122.0,319.0,62.85785306573375,0.0,0.0,0.0,5.6916133884919144,2.06,0.2291,0.41176,0.37151999999999996,0.10525999999999999,0.44892,0.46748999999999996,0.36223,0.36841999999999997,0.4644,0.52012,0.6981227322404372,0.51393,0.11455,0.5356,0.0805,0.09598
117149,ENCOMPASS HOME HEALTH AND HOSPICE,1705 ENTERPRISE WAY SUITE 102,MARIETTA,GA,30067,764,539,16.0,5.9,5.9,2.7,0.4,0.9,0.2,2361262,2432269,2635362,0.5,108.0,41045.0,78,242.0,297.0,445.0,94.0,361.0,156.0,11.322109724511419,42.95054822107854,0.0,5.6916133884919144,2.33,0.18182,0.45083,0.29685,0.13729,0.37848000000000004,0.5825600000000001,0.26531,0.43413999999999997,0.48052,0.62338,0.6981227322404372,0.49722,0.09833,0.50093,0.06494,0.13358
437051,STATE HOME CARE SERVICES INC,900 E 20TH ST STE 317,SIOUX FALLS,SD,57105,249,194,18.1,8.0,4.7,4.8,0.2,0.3,0.2,621584,753332,886973,2.4,18.0,5656.0,76,73.0,121.0,135.0,59.0,184.0,62.85785306573375,11.322109724511419,42.95054822107854,1.333392101551481,0.0,2.25,0.17526,0.34021,0.32474000000000003,0.14432999999999999,0.32474000000000003,0.5463899999999999,0.29381,0.43299,0.39691,0.55155,0.6981227322404372,0.39175,0.12370999999999999,0.57216,0.07216,0.07732
148101,"CARE-MED HOME HEALTH SERVICES, INC",8401 NORTH CRAWFORD SUITE 202,SKOKIE,IL,60076,109,56,12.4,8.5,2.9,0.4,0.0,0.5,0.0,197261,265457,265188,0.0,82.65297817240103,37005.32767333738,74,21.0,35.0,21.0,35.0,309.5790838375108,45.0,0.0,42.95054822107854,0.0,0.0,2.4,0.16071,0.30357,0.44643,0.14286,0.39286,0.55357,0.35714,0.28570999999999996,0.58929,0.69643,0.6981227322404372,0.44643,0.14286,0.5990698110211211,0.01786,0.08929
459431,CARE UNLIMITED HOME HEALTH,6201 BONHOMME STREET #166 N,HOUSTON,TX,77036,32,15,22.6,14.6,2.6,0.9,0.0,5.0,0.0,92291,91745,93604,1.9,82.65297817240103,37005.32767333738,74,148.88794661476436,240.74767134714307,294.5755592756049,123.72302541470096,309.5790838375108,62.85785306573375,0.0,42.95054822107854,0.0,0.0,4.2,0.13333,0.33333,0.33333,0.13333,0.53333,0.73333,0.4,0.2,0.73333,0.73333,0.6981227322404372,0.53333,0.06667000000000001,0.33333,0.0,0.2
297095,"INTERIM HEALTHCARE OF NEVADA, INC",5506 S FORT APACHE RD STE 100,LAS VEGAS,NV,89148,141,99,17.5,8.6,6.7,0.6,0.1,1.3,0.2,539222,507377,429401,3.1,82.65297817240103,37005.32767333738,74,44.0,55.0,76.0,23.0,70.0,16.0,11.322109724511419,42.95054822107854,0.0,5.6916133884919144,1.79,0.09091,0.31313,0.32323,0.08081,0.30303,0.42423999999999995,0.29293,0.25253000000000003,0.36364,0.56566,0.6981227322404372,0.39394,0.13130999999999998,0.70707,0.08081,0.10101
58164,"VISION HOME HEALTH AND HOSPICE CARE, INC","5750 DIVISION STREET, SUITE 206",RIVERSIDE,CA,92506,255,131,8.8,7.7,0.8,0.0,0.0,0.2,0.1,389783,586975,534834,0.3,12.0,5684.0,74,40.0,91.0,15.0,116.0,22.0,62.85785306573375,11.322109724511419,100.0,0.0,5.6916133884919144,2.15,0.12214000000000001,0.30534,0.35115,0.061070000000000006,0.43511000000000005,0.52672,0.34351,0.22901,0.55725,0.36641,0.6981227322404372,0.64122,0.0687,0.45038,0.0229,0.07633999999999999
747827,ARCHWAY HOME HEALTH,2220 SAN JACINTO BLVD SUITE 225,DENTON,TX,76205,377,176,19.0,10.1,5.7,0.9,0.1,2.1,0.1,1464559,1147907,1167184,1.7,12.0,4745.0,73,68.0,108.0,126.0,50.0,119.0,38.0,11.322109724511419,15.0,1.333392101551481,5.6916133884919144,2.63,0.17614000000000002,0.3125,0.28409,0.14773,0.47158999999999995,0.5625,0.28976999999999997,0.46023000000000003,0.5,0.69886,0.6981227322404372,0.57386,0.16477,0.57955,0.07955,0.14205
67002,"COLORADO VNA, LLC",390 GRANT STREET,DENVER,CO,80203,443,301,21.7,8.3,3.6,1.4,0.2,7.9,0.3,1787775,1417664,1358978,6.6,111.0,45409.0,76,135.0,166.0,236.0,65.0,235.0,21.0,11.322109724511419,38.0,1.333392101551481,5.6916133884919144,1.94,0.1196,0.24585,0.33223,0.0897,0.30565,0.5515,0.26578,0.40531999999999996,0.3887,0.47841000000000006,0.6981227322404372,0.3588,0.12957,0.33223,0.01993,0.056479999999999995
237402,ADVOCATE HOME CARE,"27789 MOUND ROAD, SUITE 100",WARREN,MI,48092,237,117,14.5,10.9,2.2,0.1,0.0,1.1,0.1,652499,541396,576293,0.5,82.65297817240103,37005.32767333738,76,42.0,75.0,81.0,36.0,74.0,38.0,11.322109724511419,42.95054822107854,0.0,5.6916133884919144,2.78,0.18803,0.36751999999999996,0.33333,0.22221999999999997,0.40171,0.5812,0.33333,0.2735,0.53846,0.64957,0.6981227322404372,0.64103,0.11965999999999999,0.63248,0.06838,0.10255999999999998
147886,"HOME HEALTH PROVIDERS, PC",16650 S HARLEM AVE,TINLEY PARK,IL,60477,468,243,20.0,7.0,9.0,1.0,0.1,2.8,0.1,1456429,1667397,1639480,0.2,41.0,16017.0,79,86.0,157.0,158.0,85.0,113.0,91.0,19.0,18.0,1.333392101551481,5.6916133884919144,2.3,0.18107,0.35802,0.39505999999999997,0.17695,0.42798,0.58848,0.3786,0.27984000000000003,0.59259,0.66255,0.6981227322404372,0.53498,0.14403,0.5990698110211211,0.0535,0.13992000000000002
109485,"TIMELESS HOME CARE, INC.",425 N FEDERAL HWY STE B,HALLANDALE,FL,33009,332,221,22.9,13.0,7.9,0.4,0.2,1.2,0.1,1152558,1230905,1158484,8.8,12.0,5734.0,83,75.0,146.0,160.0,61.0,169.0,28.0,11.322109724511419,17.0,0.0,5.6916133884919144,2.34,0.24886999999999998,0.51584,0.32579,0.11312,0.47963999999999996,0.54751,0.33032,0.40271,0.47058999999999995,0.71946,0.6981227322404372,0.6651600000000001,0.16742,0.57919,0.14027,0.1629
257096,PRO CARE HOME HEALTH,#20 BAY AVENUE / P. O. BOX 527,BAY SPRINGS,MS,39422,336,159,22.2,9.1,4.9,1.7,0.5,5.9,0.0,925471,806439,985837,0.8,11.0,3910.0,78,62.0,97.0,97.0,62.0,103.0,54.0,0.0,42.95054822107854,0.0,5.6916133884919144,2.09,0.1761,0.44653999999999994,0.28931,0.15094000000000002,0.43396,0.58491,0.25156999999999996,0.31446999999999997,0.50943,0.5534600000000001,0.6981227322404372,0.57862,0.1195,0.66038,0.10063,0.12579
148181,"ALLIED PROFESSIONALS HEALTH CARE, LLC",305 QUAIL RIDGE DRIVE,WESTMONT,IL,60559,640,374,23.4,9.6,8.8,4.6,0.1,0.3,0.0,3057602,2688329,2645547,0.1,15.0,7170.0,86,116.0,258.0,349.0,25.0,358.0,62.85785306573375,11.322109724511419,42.95054822107854,0.0,0.0,2.15,0.24866,0.67647,0.23797,0.13369,0.47326,0.56684,0.24064000000000002,0.44652,0.43316000000000004,0.7058800000000001,0.6981227322404372,0.5508,0.22193000000000002,0.71658,0.08556,0.08556
397120,GUTHRIE HOME HEALTH,421 TOMAHAWK ROAD,TOWANDA,PA,18848,915,698,14.2,6.4,4.5,1.9,0.1,1.4,0.0,3658804,2433203,2811683,0.0,161.0,51130.0,77,289.0,409.0,490.0,208.0,694.0,62.85785306573375,0.0,42.95054822107854,1.333392101551481,5.6916133884919144,2.3,0.23926,0.25788,0.32235,0.14612999999999998,0.48423999999999995,0.5143300000000001,0.30516,0.38109,0.46562,0.56017,0.6981227322404372,0.57163,0.11175,0.5573100000000001,0.054439999999999995,0.13324
67196,KINDRED AT HOME,2764 COMPASS DRIVE SUITE 108B,GRAND JUNCTION,CO,81506,428,313,20.6,7.9,7.4,3.7,0.1,1.3,0.3,2260001,1499469,1552159,1.0,24.0,10787.0,77,108.0,205.0,199.0,114.0,289.0,62.85785306573375,11.322109724511419,18.0,1.333392101551481,5.6916133884919144,1.86,0.15974000000000002,0.35144000000000003,0.33226999999999995,0.11182,0.25879,0.41213999999999995,0.3099,0.38978,0.3131,0.38658000000000003,0.6981227322404372,0.32907,0.1278,0.5079899999999999,0.02875,0.0607
67337,INTERIM HEALTHCARE OF PUEBLO,"720 NORTH MAIN ST, #400",PUEBLO,CO,81003,306,243,20.5,6.6,5.8,3.9,0.2,4.0,0.1,854036,932665,1054190,3.1,46.0,17181.0,75,93.0,150.0,153.0,90.0,179.0,62.85785306573375,0.0,60.0,0.0,5.6916133884919144,2.13,0.18107,0.30041,0.47325,0.12345999999999999,0.35391,0.52675,0.4321,0.45679,0.46091000000000004,0.58436,0.6981227322404372,0.41975,0.23045,0.67078,0.05761,0.13992000000000002
679705,GOOD HOPE HEALTHCARE SERVICES LLC,3202 DELAFORD DRIVE,CARROLLTON,TX,75007,328,80,10.0,9.1,0.7,0.2,0.0,0.0,0.0,500103,687608,708471,0.0,82.65297817240103,37005.32767333738,62,39.0,41.0,294.5755592756049,123.72302541470096,309.5790838375108,76.0,0.0,42.95054822107854,0.0,0.0,2.74,0.0,0.175,0.3875,0.05,0.5,0.4625,0.325,0.389490739362362,0.475,0.575,0.6981227322404372,0.475,0.0375,0.5990698110211211,0.1,0.0375
217045,AMEDISYS HOME HEALTH OF BALTIMORE,"19 NEWPORT DRIVE, STE 201",FOREST HILL,MD,21050,1481,1060,17.5,8.1,5.3,2.1,0.6,1.3,0.2,6098252,4487349,4635109,0.4,184.0,74437.0,80,405.0,655.0,964.0,96.0,998.0,43.0,11.322109724511419,42.95054822107854,1.333392101551481,5.6916133884919144,2.06,0.27547,0.42736,0.30943000000000004,0.15094000000000002,0.36887,0.50189,0.3,0.40189,0.43585,0.70472,0.6981227322404372,0.54528,0.13019,0.57358,0.04245,0.13679000000000002
459419,CUIDADO CASERO HOME HEALTH OF EL PASO INC,1617 E MISSOURI,EL PASO,TX,79902,299,100,20.0,10.1,3.7,2.4,1.0,2.5,0.3,1189416,774018,902871,2.6,12.0,3818.0,78,33.0,67.0,22.0,78.0,309.5790838375108,0.0,11.322109724511419,88.0,1.333392101551481,0.0,2.66,0.11,0.44,0.34,0.09,0.45,0.49,0.25,0.45,0.59,0.66,0.6981227322404372,0.44,0.25,0.5990698110211211,0.06,0.12
679061,ADVANCED HOME HEALTH SERVICES INC,"9896 BISSONNET STREET, STE 345",HOUSTON,TX,77083,71,24,27.8,8.0,12.0,6.2,0.3,1.4,0.0,454602,324488,330997,2.0,0.0,37005.32767333738,74,148.88794661476436,240.74767134714307,294.5755592756049,123.72302541470096,309.5790838375108,17.0,0.0,42.95054822107854,0.0,0.0,2.24,0.20833000000000002,0.41667,0.33333,0.125,0.625,0.58333,0.29167,0.33333,0.625,0.70833,0.6981227322404372,0.66667,0.04167,0.625,0.125,0.08333
237094,ADVISACARE,"3290 WEST BIG BEAVER ROAD, SUITE 260",TROY,MI,48084,58,34,23.2,7.0,10.0,4.6,0.1,1.5,0.0,202346,213300,224607,0.5,82.65297817240103,37005.32767333738,81,15.0,19.0,294.5755592756049,123.72302541470096,33.0,62.85785306573375,0.0,0.0,0.0,5.6916133884919144,2.77,0.26471,0.5,0.26471,0.14706,0.61765,0.6470600000000001,0.23529,0.32353000000000004,0.44118,0.58824,0.6981227322404372,0.73529,0.20588,0.7058800000000001,0.058820000000000004,0.029410000000000002
47824,KINDRED AT HOME,"100 EAST 20TH STREET, SUITE E & F",HOPE,AR,71801,21,19,21.7,11.1,6.7,0.0,0.0,3.9,0.0,91601,49018,60843,1.2,0.0,37005.32767333738,77,148.88794661476436,240.74767134714307,294.5755592756049,123.72302541470096,13.0,62.85785306573375,0.0,0.0,1.333392101551481,0.0,1.95,0.26316,0.52632,0.31579,0.10525999999999999,0.57895,0.57895,0.31579,0.36841999999999997,0.47368000000000005,0.36841999999999997,0.6981227322404372,0.68421,0.15789,0.57895,0.15789,0.10525999999999999
747769,PEACH HOME HEALTH SERVICES INC,2825 WILCREST DR STE 621,HOUSTON,TX,77042,103,44,16.4,9.5,6.5,0.4,0.0,0.0,0.0,213118,290716,308111,0.5,0.0,37005.32767333738,70,25.0,19.0,20.0,24.0,0.0,41.0,0.0,42.95054822107854,0.0,5.6916133884919144,1.63,0.02273,0.18182,0.13635999999999998,0.02273,0.45455,0.45455,0.06817999999999999,0.25,0.45455,0.61364,0.6981227322404372,0.56818,0.0,0.70455,0.09091,0.11364
427856,GENTIVA HEALTH SERVICES,415 E ROBERTSON BLVD,WALTERBORO,SC,29488,284,226,17.5,6.3,6.9,2.3,0.5,1.0,0.4,862174,903317,1028654,0.1,45.0,16066.0,73,107.0,119.0,154.0,72.0,130.0,89.0,11.322109724511419,42.95054822107854,0.0,5.6916133884919144,2.58,0.18142,0.30973,0.31416,0.13717000000000001,0.40265,0.52212,0.30530999999999997,0.38495999999999997,0.48673,0.70796,0.6981227322404372,0.49558,0.0531,0.5885,0.06637,0.16814
347309,LIBERTY HOME CARE,401 E THIRD STREET,SILER CITY,NC,27344,796,574,14.6,5.9,6.9,0.6,0.0,1.4,0.0,1823007,2164842,2425158,0.0,115.0,38774.0,77,221.0,353.0,408.0,166.0,437.0,127.0,11.322109724511419,42.95054822107854,0.0,5.6916133884919144,2.13,0.22821999999999998,0.31706999999999996,0.33449,0.10627,0.43554,0.53136,0.31882,0.30662,0.5,0.68293,0.6981227322404372,0.49477,0.12544,0.54181,0.03659,0.11498
677826,JALSTAD HEALTHCARE SERVICES,7615 AIMUA COURT,HOUSTON,TX,77083,70,42,15.4,7.4,5.6,1.4,0.0,1.0,0.0,182947,185924,195505,0.0,0.0,37005.32767333738,67,23.0,19.0,14.0,28.0,309.5790838375108,36.0,0.0,42.95054822107854,0.0,5.6916133884919144,2.6,0.07143,0.28570999999999996,0.33333,0.047619999999999996,0.54762,0.54762,0.38095,0.40476,0.66667,0.66667,0.6981227322404372,0.61905,0.11905,0.5990698110211211,0.19047999999999998,0.19047999999999998
239113,RELIABLE HOME HEALTH PATIENT CARE CO,"29226 ORCHARD LAKE RD, STE 210",FARMINGTON HILLS,MI,48334,48,38,17.3,4.1,11.0,1.9,0.0,0.0,0.3,166300,179709,194417,0.0,82.65297817240103,37005.32767333738,65,18.0,20.0,13.0,25.0,309.5790838375108,33.0,11.322109724511419,0.0,0.0,0.0,1.75,0.0,0.31579,0.7368399999999999,0.13158,0.34210999999999997,0.31579,0.7368399999999999,0.65789,0.71053,0.65789,0.6981227322404372,0.71053,0.10525999999999999,0.5990698110211211,0.07895,0.15789
679465,PALM VALLEY HEALTH CARE II,119 E CANTON RD,EDINBURG,TX,78539,924,321,17.3,13.6,2.4,0.9,0.2,0.2,0.0,2292552,2344031,2549928,8.0,49.0,15753.0,76,130.0,191.0,108.0,213.0,62.0,62.85785306573375,11.322109724511419,252.0,0.0,5.6916133884919144,3.07,0.12772999999999998,0.43613999999999997,0.33956,0.11838,0.51713,0.7258600000000001,0.34268000000000004,0.3676,0.68224,0.622411941260745,0.6981227322404372,0.68847,0.16822,0.69782,0.049839999999999995,0.1215
527308,AMEDISYS HOME HEALTH,2120 SOUTH RIDGE ROAD,GREEN BAY,WI,54304,605,387,21.8,8.6,7.0,3.1,1.1,1.6,0.3,3018383,2131725,2250861,0.9,34.0,13814.0,81,125.0,262.0,222.0,165.0,375.0,62.85785306573375,11.322109724511419,42.95054822107854,1.333392101551481,5.6916133884919144,1.72,0.10853,0.72351,0.20413,0.07752,0.30233000000000004,0.43668999999999997,0.17313,0.53747,0.39793,0.4832,0.6981227322404372,0.33333,0.17829,0.52972,0.18087999999999999,0.10078
507004,PROVIDENCE SOUND HOMECARE & HOSPICE,3432 SOUTH BAY ROAD NE,OLYMPIA,WA,98506,1487,1118,13.5,5.8,4.7,1.8,0.3,0.8,0.1,5383797,5096301,4515660,0.0,440.0,207107.0,78,436.0,682.0,829.0,289.0,1029.0,16.0,19.0,21.0,19.0,14.0,2.15,0.25939,0.36851999999999996,0.34615,0.15832000000000002,0.47226999999999997,0.54025,0.31216,0.41771,0.39445,0.50984,0.6981227322404372,0.43649,0.15206,0.51163,0.044719999999999996,0.13417
747648,BCP HEALTH CARE INCORPORATED,13601 PRESTON ROAD SUITE E102,DALLAS,TX,75240,61,20,9.5,8.7,1.2,0.0,0.0,0.0,0.0,76256,136766,136902,0.0,82.65297817240103,37005.32767333738,73,148.88794661476436,240.74767134714307,294.5755592756049,123.72302541470096,309.5790838375108,15.0,11.322109724511419,42.95054822107854,0.0,0.0,2.39,0.15,0.45,0.45,0.15,0.65,0.6,0.5,0.7,0.5,0.622411941260745,0.6981227322404372,0.65,0.0,0.75,0.1,0.1
187179,AMEDISYS HOME HEALTH OF KENTUCKY,533 CENTRE VIEW BOULEVARD,CRESTVIEW HILLS,KY,41017,493,306,15.1,5.6,7.1,1.4,0.8,0.2,0.1,1590214,1507649,1600298,0.0,30.0,12781.0,77,109.0,197.0,231.0,75.0,289.0,11.0,11.322109724511419,42.95054822107854,0.0,5.6916133884919144,2.15,0.17974,0.55882,0.31046,0.13725,0.43137,0.47712,0.29739,0.61765,0.38561999999999996,0.68301,0.6981227322404372,0.45752,0.19608,0.65033,0.14052,0.11765
747336,PURE LIFE HOME HEALTH CARE CORP,"3918 NACO PERRIN BLVD, SUITE 107",SAN ANTONIO,TX,78217,60,29,15.7,9.9,3.9,0.2,0.0,1.7,0.0,128007,142642,155941,3.4,82.65297817240103,37005.32767333738,75,11.0,18.0,17.0,12.0,11.0,62.85785306573375,0.0,13.0,1.333392101551481,0.0,2.91,0.27586,0.5172399999999999,0.27586,0.31034,0.41379,0.68966,0.27586,0.44828,0.68966,0.622411941260745,0.6981227322404372,0.68966,0.17240999999999998,0.48276,0.17240999999999998,0.17240999999999998
377754,"TLC HOME NURSING AND THERAPY SERVCIES, LLC",601 HWY 70 NORTH,KINGSTON,OK,73439,414,106,25.5,9.1,4.6,0.0,0.0,11.6,0.1,1310371,875510,1043826,1.3,82.65297817240103,37005.32767333738,74,48.0,58.0,66.0,40.0,95.0,62.85785306573375,0.0,42.95054822107854,1.333392101551481,0.0,2.18,0.22641999999999998,0.24528000000000003,0.49057,0.14151,0.4717,0.56604,0.4717,0.5,0.5,0.57547,0.6981227322404372,0.66981,0.09434,0.5990698110211211,0.0566,0.08491
287037,"JEFFERSON COMMUNITY HEALTH CENTER, INC","P O BOX 277, 2200 NORTH H STREET",FAIRBURY,NE,68352,49,19,22.1,10.3,1.0,0.3,0.1,10.3,0.0,162763,100740,107028,5.1,82.65297817240103,37005.32767333738,80,148.88794661476436,240.74767134714307,294.5755592756049,123.72302541470096,19.0,0.0,0.0,0.0,0.0,0.0,1.85,0.26316,0.052629999999999996,0.26316,0.15789,0.47368000000000005,0.52632,0.31579,0.15789,0.31579,0.31579,0.6981227322404372,0.42105,0.052629999999999996,0.68421,0.0,0.10525999999999999
747746,ANGEL CARE HOME HEALTH,7901 BLACK HILLS LANE,FORT WORTH,TX,76137,496,125,12.7,10.8,0.6,0.1,0.0,1.2,0.0,934735,1007682,966082,8.8,21.0,7376.0,62,54.0,71.0,34.0,91.0,19.0,90.0,11.322109724511419,42.95054822107854,0.0,5.6916133884919144,2.36,0.08800000000000001,0.304,0.46399999999999997,0.048,0.4,0.488,0.376,0.68,0.664,0.624,0.6981227322404372,0.5760000000000001,0.10400000000000001,0.5990698110211211,0.20800000000000002,0.10400000000000001
427303,NHC HOMECARE - LOW COUNTRY,109 BURTON AVE SUITE D,SUMMERVILLE,SC,29485,322,245,19.4,5.9,8.3,4.8,0.1,0.3,0.1,1465234,1148187,1275121,0.1,51.0,17284.0,78,115.0,130.0,217.0,28.0,162.0,77.0,11.322109724511419,42.95054822107854,0.0,0.0,2.2,0.23673000000000002,0.34286,0.33469,0.11429,0.4,0.5877600000000001,0.29388000000000003,0.32653000000000004,0.47755,0.59592,0.6981227322404372,0.4898,0.18775999999999998,0.49388000000000004,0.03265,0.16327
109493,INTER COASTAL HOME HEALTH CARE INC,1388 NW 2ND AVE  STE 1,BOCA RATON,FL,33432,216,116,19.3,11.4,6.3,0.3,0.1,1.2,0.0,907426,663148,669104,5.4,82.65297817240103,37005.32767333738,79,42.0,74.0,78.0,38.0,80.0,27.0,11.322109724511419,42.95054822107854,0.0,5.6916133884919144,1.96,0.17240999999999998,0.46552,0.35345,0.07758999999999999,0.31897,0.42241000000000006,0.31034,0.30172,0.5344800000000001,0.68103,0.6981227322404372,0.5775899999999999,0.13793,0.72414,0.11207,0.09483
327192,ALTO MAR NEW MEXICO LLC,5312 RIO BRAVO SUITE 6,SANTA TERESA,NM,88008,211,79,12.2,7.9,3.8,0.0,0.2,0.4,0.0,479232,432506,492664,0.0,29.0,7993.0,76,30.0,49.0,21.0,58.0,16.0,0.0,0.0,63.0,0.0,0.0,2.85,0.13924,0.27848,0.26582,0.08861000000000001,0.43038000000000004,0.56962,0.24051,0.3038,0.5949399999999999,0.74684,0.6981227322404372,0.49367,0.08861000000000001,0.6962,0.01266,0.1519
103172,HOME CARE OF TAMPA BAY LLC,3626 US HWY 301 N,ELLENTON,FL,34222,250,152,21.4,9.0,6.3,3.5,0.5,2.0,0.1,575977,837771,856289,2.0,23.0,10603.0,78,56.0,96.0,123.0,29.0,141.0,62.85785306573375,11.322109724511419,42.95054822107854,0.0,5.6916133884919144,2.34,0.23026,0.28947,0.25658000000000003,0.13158,0.32895,0.47368000000000005,0.26316,0.31579,0.46053,0.63158,0.6981227322404372,0.55921,0.09867999999999999,0.59868,0.052629999999999996,0.11842000000000001
